cress seeds,$14.99
artichoke,$4.39
lemon juice,$2.59
large thyme sprig  leaves picked,$14.49
smoked haddock,$7.99
white breadcrumb,$1.99
lamb leg steaks,$4.39
carrots,$1.29
spring onions,$0.95
white cabbage,$39.99
sweet peppadew peppers,$2.89
pitta,$19.89
onion,$1.29
cumin seeds,$2.49
fennel seeds,$3.29
chilli flakes,$3.19
garam masala,$5.79
turmeric,$7.99
tomatoes,$2.99
chicken thighs,$1.69 / per lb
carrot,$1.59
brown bread,$2.99
houmous,$2.99
chicken breasts,$1.99 / per lb
korma paste,$3.69
ketchup,$3.49
cumin seed,$2.49
grated zest and juice orange,$79.99
oregano,$2.59
pomegranate seeds,$4.71
flatbreads,$3.19
lamb mince,$9.69 - $31.49
red onion,$1.59
parsley,$2.49
beetroot,$19.00
bread rolls,$2.99
watercress,$11.19
baby new potato,$1.39
lean lamb neck,$12.43
red pepper,$1.49
fresh or frozen broad bean,$2.35
mint sauce,$3.29
red onions,$1.59
fine polenta,$3.49
grated cheese,$2.99
rocket,$29.99
freshly picked thyme leaf,$3.19
waxy potato,$4.99
dill  parsley and mint,$3.99
turkey breast,$1.49 / per lb
white wine,$2.79
bulgur wheat quinoa and bulgur mix ,$3.29
red chilli,$17.59
large raw peeled prawn,$6.49
avocado,$1.49
flour tortillas,$2.59
strawberries,$2.99
strawberry jam,$3.59
meringue nests,$22.49
tub clotted cream,$1.99
potato,$0.89
Cajun seasoning,$3.19
chive,$5.89
radishes,$3.99
baby avocado,$9.99
salt beef,$5.29
couple Little Gem lettuce leaves,$2.79
chestnut mushroom,$1.99
wholegrain mustard,$3.29
ciabatta,$2.99
brown rice noodle,$3.19
stock,$2.29
Thai red curry paste,$3.19
kaffir lime leaves,$3.59
fish sauce,$3.19
skinless sustainable white fish,$5.99
raw king prawn,$6.99
pak choi  leaves separated,$7.99
coriander leaves,$3.19
light soft brown sugar,$2.19
golden syrup,$3.69
puffed rice cereal  such as Rice Krispies,$3.99
dark chocolate chips,$3.19
ground almond,$9.19
couscous,$1.99
almonds,$8.29
mint leaves,$2.99
Greek yogurt,$5.19
harissa,$4.89
peppercorn,$2.99
fennel bulb,$3.29
British salmon fillet,$16.99
anchovy fillets,$2.29
lemons,$0.55
basil,$1.49
caper drained and rinsed,$1.69
Jersey Royal potatoes,$4.79
spaghetti,$0.95
broccoli,$3.29
breadcrumb,$1.19
mozzarella,$2.49
salmon,$11.79
juice lemon lemon,$2.59
gooseberry,$19.59
elderflower cordial,$4.99
juice lemon,$2.59
can tuna in olive oil,$2.49
large flute or baguette measuring approx 54cm,$19.97
Kalamata olives,$2.99
anchovy,$2.29
shallot,$5.49
short pasta shapes,$1.39
chicken stock cube,$0.99
turmeric or a large pinch of saffron strands,$15.59
chorizo,$2.99
pack,$99.99
frozen pea,$0.95
dried white breadcrumb,$1.19
walnut,$3.99
peppers,$3.49
artichoke heart in oil,$3.69
packs feta cheese,$4.49
Kalamata olive,$2.99
rashers back bacon,$3.99
cabbage,$1.79
leftover roast turnip  parsnips  carrots,$0.99
fresh white breadcrumb,$1.99
sunflower or vegetable oil,$5.49
coriander and garlic naan bread,$2.99
mild curry powder,$2.59
mango chutney,$7.07
red cabbage,$1.59
black mustard seed,$3.19
lime juice,$2.59
paprika,$3.19
chilli powder,$2.79
cardamom pods,$3.29
green chilli,$3.60
organic passata,$4.29
baby spinach leaves,$2.79
chapatis rice,$7.89
brown sugar,$2.39
garlic salt,$2.99
smoked paprika,$3.99
chipotle paste,$3.49
green cabbage,$1.79
jalapeno,$1.89
lime wedges,$3.19
sauce,$0.65
raspberry,$2.99
mustard powder and smoked paprika,$4.19
pork shoulder,$3.99 / per lb
dark brown sugar,$2.39
French stick  sliced into rolls  and coleslaw  to serve,$1.29
courgettes,$19.89
basil leaves,$1.49
hoisin sauce,$3.69
cocktail sausages,$2.99
puff pastry sheet,$4.99
plum,$4.99
plum plums,$1.39
orange,$5.29
dried white beans,$0.99
thyme leaf,$5.29
white bread,$2.29
cooking chorizo,$2.99
hake,$12.90 - $27.99
celeriac,$19.59
smoked bacon lardon,$7.79
cavolo nero or green cabbage,$1.79
double cream,$4.49
pine nut,$4.39
sultana,$11.79
dark chocolate digestive biscuits,$4.49
chestnut,$2.99
dark rum,$9.99
beef,$4.99 / per lb
thyme,$3.29
prosciutto,$4.99
puff pastry,$4.99
salad cream,$2.49
cherry tomato,$2.99
peanut,$3.59
pepper,$4.49
sweet smoked paprika,$4.19
kidney bean in chilli sauce,$1.99
bean,$1.19
rice,$2.59
fresh tomato tomatoes,$2.29
risotto rice,$7.49
mango,$1.19
crustless stale white bread,$3.79
filo pastry,$4.99
brie,$4.49
cranberry sauce,$1.79
walnuts,$3.99
poppy seeds,$4.29
onion chutney,$1.49
beef veal meatballs,$7.99 / per lb
mini rolls,$3.99
smoky barbecue sauce,$2.49
cornichons,$23.99
dill,$3.99
leek,$1.89
sausages,$6.19
sage leaves,$5.99
breadcrumbs,$1.19
turkey breasts,$1.49 / per lb
large skinless  boneless chicken thighs,$3.99 / per lb
ginger snap biscuit,$6.59
ricotta,$2.19
cream cheese,$4.29
lemon curd raspberries,$4.49
mini meringues,$27.50
vanilla pod,$3.79
red wine,$1.99
fresh thyme sprig  plus sprigs to seve,$11.99
pears,$1.19
sea salt,$2.79
chives,$6.29
mixed green vegetable  we used asparagus  broad beans and spring onions,$2.29
vegetable stock,$1.69
cooked pasta  spaghetti works well,$3.59
can butter beans,$0.99
leeks,$1.89
pasta,$0.95
yellow pepper,$2.29
black bean,$0.59
value soft tortilla wraps,$6.79
vinegar vinegar,$1.99
brown sugar sugar,$2.19
yellow mustard seed,$2.79
cherry tomatoes,$2.99
plum tomato,$2.29
vegetable stock cube,$2.99
pizza base mix bread,$3.79
tuna,$3.49
caper,$1.69
black kalamata olives,$6.49
pesto  or 1 teaspoon mustard or harissa  or 2 tablespoon fresh chopped herbs,$3.19
leftovers cheese sausage bacon rashers  tuna or smoked salmon,$7.99
pasta potato,$4.79
veg such as frozen spinach or peas  canned corn  roasted peppers  fried courgettes or mushrooms,$2.69
tomato salad,$2.99
egg replacer  equivalent to 1 whole egg,$5.19
oil,$1.39
orange segments and agave syrup,$6.89
chilled butter,$5.42
icing,$1.79
red food colouring,$3.79
black food colouring,$6.99
edible pearly ball decorations,$4.99
granary bread,$5.79
balsamic vinegar,$4.59
Vindaloo curry paste,$3.59
cauliflower florets,$2.79
passata,$23.49
chickpeas,$0.59
spinach,$2.59
rosemary leaves,$3.79
lamb,$14.99
spinach leaves,$2.79
can butter bean,$0.99
prawns,$6.99
pea shoots,$1.29
Sichuan peppercorns,$6.49
black peppercorns,$2.99
sea salt flakes,$2.99
limes,$0.35
turkey breast pieces  large chunks halved to make 16 pieces in all,$1.99 / per lb
salad,$1.59
curry powder,$2.59
mustard seed,$2.79
vinegar,$2.99
coconut milk,$2.29
kalonji seeds,$8.99
Cos lettuces,$2.39
avocados,$1.49
heart,$25.00
pine nuts,$4.39
pork escalopes,$2.99 / per lb
ham,$1.99 / per lb
mixed bean,$2.99
coriander seeds,$1.99
Sichuan pepper,$4.39
kalonji black onion seed,$20.00
potatoes,$0.89
groundnut oil or vegetable oil,$5.49
tamari or light soy sauce,$4.29
lasagne sheets,$2.49
madeira cake,$24.49
cherry compote,$4.29
nut brittle,$3.19
lamb neck,$43.99
egg yolk,$5.59
jelly,$2.79
port,$39.99
walnut oil,$9.79
each honey  cumin  paprika  turmeric,$2.49
parsnips,$3.69
prunes  dates or figs,$4.79
Seville orange,$172.19 - $274.19
granulated sugar,$2.29
dark muscovado sugar,$1.99
whisky,$11.99
swede,$11.99
chicken breast,$1.99 / per lb
pitta breads,$2.99
jar roasted aubergines,$9.99
feta cheese,$4.29
roasting potatoes,$2.39
grated cheddar,$2.49
demerara sugar,$4.59
Dijon or English mustard,$3.79
red leicester cheese,$6.49
preserving sugar sugar,$2.49
peas,$0.65
dried chickpeas,$1.19
Puy lentils,$2.59
long grain rice,$1.99
red chillies,$17.59
Little Gem lettuces,$3.99
frozen petits pois,$2.39
haddock,$26.99
mascarpone,
ground mixed spice,$0.85
tub,$7.99
turkey,$1.49 / per lb
sweet paprika,$3.19
split red lentil,$1.99
apricot,$2.99
onion bagels,$3.29
American mustard we,$0.75
dill pickles,$1.99
torn iceberg lettuce leaves,$1.49
crabmeat,$2.99
lemon olive oil,$5.89
pack basil leaves,$3.99
olives,$1.59
walnut halves,$11.99
coffee,$6.99
Tia Maria,$5.98
a few toasted walnut halves,$3.53
fresh beansprout,$3.99
tagliatelle,$1.39
cooked peeled prawn,$9.19
rice vinegar vinegar,$1.99
sesame oil,$4.79
rhubarb,$2.49
salmon fillets,$9.49
asparagus spears,$2.39
juice half a lemon,$2.59
tub Greek yogurt,$3.99
pitta bread,$3.49
refined caster sugar,$2.39
jasmine rice,$3.59
heads of pak choi or bok choi,$5.79
sweet chilli sauce,$3.39
tarragon leaves,$2.29
smoked streaky bacon,$3.99
red chicory,$5.99
wild rocket,$3.99
rocket leaves,$12.59
tomato paste,$0.55
bag large frozen cooked  peeled prawns,$9.19
lettuce,$1.49
plum tomatoes,$2.29
tortillas,$2.59
spaghetti spaghetti,$2.19
mature cheddar,$2.49
spring onion,$0.95
baby spinach,$2.79
lime lime juice,$2.59
shelled raw tiger prawn,$6.49
fresh root ginger,$5.99
mangetout,
sesame seeds,$6.89
Granny Smiths,$3.39
Calvados,
pasta shells,$0.95
fistfuls curly parsley sprigs parsley,$1.39
chicken crown,$1.49
sweet potato,$3.29
maple syrup,$7.79
outside leaves of a large head of Chinese leaf,$27.49
Cumberland sausages,$3.89
4tablespoon vinaigrette  preferably homemade,$3.99
baby new potatoes,$4.79
sweet cider,$9.99
saffron strands,$15.99
raisins,$3.59
lean lamb stewing cubes,$4.49
korma curry paste,$3.69
bag of spicy or cool tortilla chips,$4.79
bag of cooked prawns,$6.99
x potatoes,$18.99
1l hot vegetable stock,$1.69
large courgettes  ideally 1 yellow  1 green,$9.99
chicory,$5.99
black olive paste,$1.59
olives  try Kalamata  and capers,$6.49
juice orange,$3.89
orange peppers,$1.39
sugar snap peas,$3.29
sticky rice,$2.49
mangoes,$1.19
coconut cream,$2.69
banana leaves,$42.99
fennel,$3.29
bay leaf,$3.79
vegetable bouillon powder,$3.19
chickpea,$0.59
packet parsley,$1.39
celery salt,$2.99
juice of 1 lemon,$5.89
vegetarian korma curry paste,$3.69
vegetable,$1.89
quinoa,$14.99
salad leaves,$2.39
SunBlush tomato,$10.99
black olive,$0.95
sundried tomato paste,$0.79
fillet steaks,$9.49 / per lb
sage and thyme,$3.19
tarragon,$2.29
groundnut oil,$1.59
mushrooms,$1.99
raclette cheese,$100.99
figs,$1.89
lean ham,$5.29
pancetta,$5.99
Italian salami,$3.79
can palm hearts,$4.99
rice noodles,$2.99
beansprouts,$1.79
peanuts,$3.59
sweet shortcrust pastry,$4.99
blackberries or other fruit,$12.99
sultanas,
finely grated zest and juice 1 large orange,$0.99
fennel and cumin seeds,$2.49
20cm fruitcake,$35.74
apricot jam,$2.89
golden marzipan,$1.59
star cutters,$13.00
approx 65cm length of wide ribbon,$19.59
bag frozen  cooked large prawns,$8.29
pack sugar snap pea  halved lengthways,$3.29
rashers of smoked streaky bacon,$3.99
granary bread  or malted oat bread,$2.99
Caesar salad dressing,$3.69
romaine lettuce leaves,$2.39
Little Gem lettuce,$3.99
white fish fillet,$4.39
water,$1.99
lemongrass stalk and 2 fresh mint sprigs,$4.99
vanilla pod and 2 strips of lemon zest,
head of British garden lettuce,$1.49
cheddar cheese,$2.49
cherry vine tomatoes,$4.99
bottle of your favourite dressing,$5.99
dry sherry,$2.79
shallot  very thinly sliced,$6.99 / per lb
butter beans,$0.59
chocolate ice cream,$2.79
baby marshmallows,$24.99
chocolate fudge bars,$5.49
red lentils,$1.19
orange juice,$3.89
lean sirloin steak,$9.49 / per lb
Chinese noodles,$1.99
flat rice noodles,$3.89
bok choi,$1.79
a drizzle of sesame or vegetable oil,$1.39
curly parsley,$6.89
groundnut oil oil,$14.19
red pepper  carrot and cucumber sticks and mayonnaise,$2.69
ginger preserve,$3.59
pear,$2.79
artichoke bottoms or hearts in brine or oil,$3.69
cranberry juice,$3.99
raspberries,$4.99
vanilla ice cream or yogurt,$5.79
grating nutmeg,$2.59
pork fillets,$4.29 / per lb
redcurrant jelly,$3.39
wholemeal breadcrumb,$1.89
wholemeal burger buns,$3.49
tomato sauce,$0.65
juice of 1 large orange,$5.99
passion fruits,$3.29
firm large bananas,$3.89
chestnut mushrooms,$1.89
cold butter,$6.49
rolled oats,$6.99
hard cheese,$4.29
white fish,$1.39
frozen peas,$0.95
Bramley apples,$15.99
ginger jam,$3.99
oat cereal,$1.69
duck breasts,$17.99
bag watercress  large stems removed,$1.99
oranges,$5.29
chunky marmalade,$3.59
hot melted butter,$15.79
chocolate,$5.69
cocoa,$3.49
Ferrero Rocher chocolates  unwrapped,$7.79
demerara sugar plus extra for sprinkling,$3.99
stem ginger chopped,$3.69
fajita seasoning,$1.19
pot guacamole,$3.99
cashew nuts,$14.99
oatmeal,$2.79
grated zest and juice of 1 large lemon,$2.69
capers,$1.69
green olives,$1.59
mackerel,$2.49
star cutters of your choice,$11.59
approx 65cm 65cm ribbon,$19.99 - $21.99
hazelnuts,$2.49
349g pack silken tofu,$1.99
Chinese yellow bean sauce,$3.59
1kg large potato  thinly sliced,$1.39
onions onions   halved and thinly sliced,$4.59
pork tenderloins,$4.29 / per lb
rashers smoked back bacon,$3.99
square wholemeal bread,$1.19
rigatoni,$0.95
poussin,$19.29
stock from vegetables,$2.99
soba noodle,$4.59
tortillas wraps,$3.79
1kg new potato  try a pink variety,$3.29
herbes de Provence,$5.79
peaches,$2.79
espresso coffee,$9.49
Tia Maria  mix in with the coffee,$13.99
dark chocolate,$5.69
espresso,$9.49
dark and white chocolate curls,$2.99
pecan halves,$13.99
vanilla essence,$1.69
bourbon,$6.99
whipping cream,$1.99
creamed coconut,$2.69
pineapple juice,$3.39
allspice,$1.99
black treacle,$9.99
bananas,$0.25
Brussels sprout,$3.69
rustic bread,$4.79
cherries,$1.99
brownie squares,$0.99
lemon curd,$4.49
undyed smoked haddock,$7.99
tartar sauce,$1.89
whole oats,$2.89
Kabanos Polish sausage,$1.34
brown basmati rice,$3.49
beef stock,$2.29
shredded kale,$2.99
artichoke heart,$4.39
pack puff pastry,$4.99
vanilla sugar vanilla,$12.79
apricot conserve,$2.89
parsley  half the leaves kept whole  the other half finely chopped,$10.74
toasted pine nut,$4.39
sardines,$1.99
lean lamb,$44.95
grated zest and juice 1 orange,$3.39
apricots,$2.99
broccoli and couscous,$2.39
squeeze chilli paste,$4.89
bacon,$3.99
mayonnaise and mustard,$5.39
lettuce leaves,$2.79
sourdough bread,$2.99
podded broad bean,$1.99
soft herb  such as chervil  parsley  basil  chives and tarragon,$2.99
pot hummus,$3.39
mint basil leaves,$1.49
pepper and cucumber,$2.39
pumpkin,$0.99
wholemeal flour,$3.79
mashed banana from overripe black bananas,$1.79
agave syrup,$6.89
chopped pecan or walnuts,$7.69
lentils,$1.19
mushroom ketchup,$2.59
chopped oregano,$2.89
vegetable stock powder,$3.69
unsweetened soya milk,$3.19
chicken thigh,$1.69 / per lb
cubetti di pancetta,$5.99
blueberries,$3.99
blackcurrant cordial sugar,$2.29
gnocchi,$4.79
red grapes,$4.99
jam sugar,$2.59
cloves,$4.59
pack shortcrust pastry,$4.99
silverskin onion,$0.95
courgette,$19.89
brown or black mustard seeds,$1.19
wholemeal bread,$1.19
mixed herbs,$4.79
blackberry,$2.79
vanilla ice cream,$2.79
Framboise  Grand Marnier or white rum,$3.99
peppercorns,$2.99
button mushrooms,$1.89
fruity red wine,$39.99
instant coffee,$6.29
short grain pudding rice,$2.39
227g tub clotted cream,$3.59
Tenderstem broccoli,$2.39
horseradish sauce,$1.79
salad and lemon wedges,$2.19
camembert,$66.99 - $92.99
black olives,$1.59
squeeze of lemon juice,$5.89
squash,$3.29
lasagne,$2.49
blueberry,$3.99
cumin and coriander,$2.99
each frozen pea and soya beans,$5.59
mixed vegetables  beansprouts  carrots  shredded Chinese leaf cabbage  spring onions,$2.39
splash light soy sauce,$2.79
reduced salt and sugar ketchup,$3.59
apple juice,$2.39
sachet easy blend yeast,$1.79
strong white bread flour,$2.99
seeds,$8.99
brown lentils lentils,$1.99
strong wholemeal bread flour,$3.99
fresh rosemary or thyme,$1.39
runner bean,$2.49
romaine lettuces,$1.79
leg,$7.99
coconut,$1.59
stem ginger syrup,$4.99
onion potatoes,$3.69
white parts of leeks,$26.99
white part of 1 leek,$11.99
pigeon breasts,$6.79
chives  half snipped  half finely chopped,$1.39
parsley leaves,$1.69
blackberries,$4.79
rich tea biscuit,$4.49
pink marshmallows,$1.59
vanilla cake mix,$1.29
almond extract,$5.89
227g Cornish clotted cream,$7.99
pink roses,$9.49
egg white,$4.69
punnet strawberries,$2.39
white asparagus spears,$2.39
serrano ham,$2.99 / per lb
vegetables broccoli,$4.29
plain white flour,$3.89
white icing sugar,$2.99
strawberry conserve,$7.59
oats,$2.89
sour cherries,$0.99
finely grated zest 1 medium orange,$9.99
plain chocolate,$4.59
2x 150 gram bags baby radishes,$1.99
natural yogurt,$2.79
pack of sugar snap peas,$0.99
can of cannellini or butter beans,$0.99
peach nectar,$2.29
cloudy lemonade,$3.49
a few sliced strawberry,$2.39
mint sprigs,$8.49
red pepper  deseeded  cut into quarters,$29.99
pork mince,$1.99 / per lb
burger buns  lettuce and onion,$2.79
pack soft cheese,$5.39
English mustard,$1.89
trout,$4.99
hot water,$19.99
peach,$2.79
chervil,
strawberry,$2.99
ginger biscuits,$0.99
stem ginger in syrup,$4.99
wrap,$4.29
hummus,$2.99
cheddar  grated to make about 1 tablespoon,$9.99
selection tropical fruit,$1.79
pack cooked peeled prawn,$9.19
meringues shells,$2.29
pack bread mix,$2.19
mustard,$1.89
yeast yeast,$4.59
raspberry sorbet,$5.29
pecan nuts,$2.29
ciabatta loaves,$3.19
Parmesan,$2.99
aubergines,$430.19 - $826.19
pomegranate,$4.71
pomegranate molasses,$3.99
squid,$3.99
white peppercorns,$2.39
flaky sea salt,$2.99
groundnut or vegetable oil,$5.49
long dried chilli,$5.89
palm sugar sugar,$5.19
Little Gem lettuce hearts,$2.39
mustard and cress,$25.49
Tabasco sauce,$4.39
hazelnut,$2.49
cocoa powder,$3.49
icing sugar and cocoa powder,$3.49
chicken tikka masala paste,$3.69
rashers smoked streaky bacon  cut into large pieces,$1.99 / per lb
pack baby button mushrooms,$2.29
vegetables,$2.39
strong bread flour,$2.99
instant yeast,$1.79
juice lime,$2.59
chilli,$1.89
tortilla chips,$3.99
sundried tomatoes in oil,$5.89
lemon wedges,$6.00
dried mixed fruit,$4.39
Bramley apple,$15.99
Cointreau,$9.99
white breadcrumbs,$1.19
toasted hazelnut  pecan nuts and blanched almonds,$2.39
hazelnuts pecan nuts,$6.59
rice noodle,$2.99
shrimps,$6.49
lean pork mince,$1.99 / per lb
Shaohsing rice wine,$3.19
fresh thyme or lemon thyme,$1.69
Savoy cabbage,$1.79
sausage,$4.89
red eating apple,$3.39
sunflower oil or vegetable oil,$6.99
boneless pork chops,$3.39 / per lb
white breadcrumb bread,$1.19
frozen pea  cooked and cooled,$4.19
young leaf spinach,$0.99
1kg floury potatoes,$7.99
turnips,$18.59
new potato,$0.99
horseradish cream,$3.29
wine,
oyster sauce,$2.99
dry white wine,$2.79
fish stock,$7.79
star anise,$1.69
mussels,$6.79
olive oil mayonnaise,$3.19
crusty bread,$3.99
Italian breadsticks celery sticks and radishes,$2.99
dessert pastry,$3.79
tortilla wraps,$2.59
soured cream or yogurt,$1.39
yeast,$1.79
dried fig,$4.99
okra,$2.19
quantity meringue mousse base,$7.99
rosewater,$10.29
garlic butter,$8.29
red peppers peppers,$1.89
white crabmeat,$2.99
chives and dill,$3.99
grapefruit,$0.99
baby salad leaves,$2.79
soda bread,$14.99
Chardonnay vinegar,$2.39
red onion  finley chopped,$1.59
thyme leaves and 4 nice sprigs,$1.69
truffle oil or walnut oil,$9.79
rapeseed oil,$11.29
plain wholemeal flour,$3.79
carrot carrots,$1.59
quark,$7.69
cod,$59.99
smoked mackerel,$0.99
horseradish,$3.59
dried cranberries or raisins,$7.39
enoki mushroom,$10.89
small  thick slices brioche or white bread  or 4 large slices  cut diagonally,$2.89
white bread flour,$2.99
salad potatoes,$4.99
taleggio cheese,$3.99
basil chives,$1.49
wholewheat pitta breads,$2.99
few basil leaves,$2.99
coriander mint leaves,$1.69
aubergine,$430.19 - $826.19
giant couscous,$2.79
small red onion,$1.59
beans,$0.59
lime juice limes   plus zest 1 lime,$2.59
fresh white breadcrumbs,$1.99
mixed salad leaves,$2.79
porcini mushrooms,$2.39
pack spaghetti,$3.59
soft cheese,$4.49
anchovies or olives to decorate  if you like,$12.95
vanilla yogurt,$2.79
tub soft cheese,$5.39
airtight box,$7.99
espresso cups  optional ,$28.99
softened butter,$2.99
pack feta cheese,$3.69
tub Philadelphia cheese,$4.69
fresh blueberry,$11.79
cranberry,$1.79
orange zest,$3.99
cinnamon and ground mixed spice,$3.89
salted butter,$2.79
currants,$5.59 - $9.79
pork loin chops,$4.29 / per lb
sea bream fillets,$12.99
garlic paste,$2.99
ginger paste,$4.79
green chillies,$0.99
chunk butternut squash,$3.59
plain flour  for rolling,$20.49
icing sugar and whipped cream,$1.79
stem ginger in syrup  shredded plus some syrup,$1.99
asparagus,$2.39
sugar snap peas or green beans,$0.99
light muscovado or palm sugar,$5.89
basil and mint leaves,$2.99
salted peanuts,$3.59
chicken livers  trimmed if needed,$11.99
anchovies,$2.29
Venetian soppressa,$140.59 - $180.55
green curry paste,$4.79
lime leaves,$3.59
lemongrass,$11.99 - $14.99
galangal,$17.39
palm sugar,$5.19
pea aubergines,$22.49
Thai basil,$5.49
yellow mustard seeds,$2.79
Conference pears,$26.99
stiltons cheese,$2.49
biscuits  crackers and whole walnuts,$2.99
new potatoes,$0.99
rashers smoked bacon,$6.39
pack sweet or dessert shortcrust pastry,$4.99
mincemeat,$14.91
rustic country bread toast,$3.29
grated zest and juice 1 lemon,$99.99
lemon wedge,$6.00
thyme and rosemary  plus a sprig or two,$4.99
champagne,$19.99
curry paste,$4.89
dried red lentils,$2.59
chapatis,$14.99
brown lentils  rinsed and drained,$1.59
toasted flaked almonds almonds,$8.29
light soft cheese,$2.99
light digestive biscuits  crumbled,$2.29
raspberry or apricot jam,$3.39
sugar sugar,$2.39
venison,$10.69
black pepper,$4.49
orange  removed in strips  plus its juice,$10.49
roasted peppers in olive oil oil,$8.99
fajita seasoning mix,$1.99
fish,$8.29
basil pesto,$3.19
red and 1 green pepper,$4.89
easy cook basmati rice,$3.29
raw,$6.99
Madras curry paste,$5.89
rice bread,$3.19
banana,$0.25
sultana chocolate chips,$3.49
chipolatas,$4.99
coriander leaves plain rice  naan bread,$1.59
sea bass,$21.99
basil leaves chives,$2.99
pitted black olives,$1.59
fennel or caraway seeds,$3.99
braising,$89.99
vegetable or sunflower oil,$6.99
glass red wine,$24.99
polenta,$3.49
butter beans  drained and rinsed,$0.99
light soft cheese with garlic and herbs,$5.39
cinnamon sugar,$2.99
vegetable stock cubes,$2.99
green lentils,$1.19
cherry jam,$4.39
dates,$3.99
light brown soft sugar,$1.99
peas podded,$19.99
Baby Gem lettuce,$3.69
iceberg lettuce,$1.49
porridge oats,$3.89
avocado  soft cheese  ham  cucumber  cress,$5.39
Disaronno  amaretto liqueur,$1.99
marzipan,$2.99
kg British pork loin,$4.29 / per lb
fennel seed,$3.29
yeast extract,$19.99
cashew  to mix with the sesame seeds,$4.99
duck leg,$12.49
ginger syrup,$5.99
icing mix,$3.29
red curry paste,$3.19
wholemeal tortillas,$3.19
egg eggs,$4.19
vanilla paste or extract,$10.59
Cointreau or Grand Marnier,$10.99
tea bags,$2.39
turkey mince,$2.49 / per lb
chilli powder coriander,$1.99
orange  then peeled and orange segments chopped,$2.29
red chilli  half sliced  half finely chopped,$0.85
jerk seasoning,$2.49
bag rocket leaves,$50.00 - $80.99
red chilli  chopped  optional ,$2.49
pack pork fillet,$4.29 / per lb
pea,$0.65
Thai green curry paste,$4.79
pack fine green bean  trimmed and halved,$1.99
bamboo shoot,$1.29
large cooked  peeled prawn,$8.29
coriander and mint,$6.29
good chicken livers,$1.89
Granny Smith apples,$3.39
dark chocolate cocoa solids,$5.69
coffee granules,$4.19
white chocolate,$3.89
chocolate truffles,$5.69
garlic cheese,$4.99
baguettes,$3.99
amaretti biscuits,$0.99
halloumi cheese,$23.49
raspberry raspberries,$25.99
